"bound","drift","ter","sub","condition","difflevel","manip"
0.0702215085746894,0.113670124508205,0.351202370963879,"10","minus","medium","beta"
0.0702215085746894,0.147455421388311,0.351202370963879,"10","plus","easy","beta"
0.0702215085746894,0.0442437786059231,0.351202370963879,"10","plus","hard","beta"
0.0702215085746894,0.113670124508205,0.351202370963879,"10","plus","medium","beta"
0.0771845540582884,0.152573604438537,0.451732968307513,"11","minus","easy","beta"
0.0771845540582884,0.0540224942013955,0.451732968307513,"11","minus","hard","beta"
0.0771845540582884,0.102338616222144,0.451732968307513,"11","minus","medium","beta"
0.0771845540582884,0.152573604438537,0.451732968307513,"11","plus","easy","beta"
0.0771845540582884,0.0540224942013955,0.451732968307513,"11","plus","hard","beta"
0.0771845540582884,0.102338616222144,0.451732968307513,"11","plus","medium","beta"
0.0686545436716789,0.237053941162595,0.439962657488282,"12","minus","easy","beta"
0.0686545436716789,0.111936223151198,0.439962657488282,"12","minus","hard","beta"
0.0686545436716789,0.156759996061851,0.439962657488282,"12","minus","medium","beta"
0.0686545436716789,0.237053941162595,0.439962657488282,"12","plus","easy","beta"
0.0686545436716789,0.111936223151198,0.439962657488282,"12","plus","hard","beta"
0.0686545436716789,0.156759996061851,0.439962657488282,"12","plus","medium","beta"
0.0685268444629123,0.252178135971932,0.530693801838606,"13","minus","easy","beta"
0.0685268444629123,0.0682887780831329,0.530693801838606,"13","minus","hard","beta"
0.0685268444629123,0.125548415085357,0.530693801838606,"13","minus","medium","beta"
0.0685268444629123,0.252178135971932,0.530693801838606,"13","plus","easy","beta"
0.0685268444629123,0.0682887780831329,0.530693801838606,"13","plus","hard","beta"
0.0685268444629123,0.125548415085357,0.530693801838606,"13","plus","medium","beta"
0.0740972761761291,0.183522602340936,0.363078373681258,"15","minus","easy","beta"
0.0740972761761291,0.0669522015173644,0.363078373681258,"15","minus","hard","beta"
0.0740972761761291,0.103618582608382,0.363078373681258,"15","minus","medium","beta"
0.0740972761761291,0.183522602340936,0.363078373681258,"15","plus","easy","beta"
0.0740972761761291,0.0669522015173644,0.363078373681258,"15","plus","hard","beta"
0.0740972761761291,0.103618582608382,0.363078373681258,"15","plus","medium","beta"
0.0680030731671369,0.254071823924333,0.468088356313981,"16","minus","easy","beta"
0.0680030731671369,0.129989175972064,0.468088356313981,"16","minus","hard","beta"
0.0680030731671369,0.15344405155046,0.468088356313981,"16","minus","medium","beta"
0.0680030731671369,0.254071823924333,0.468088356313981,"16","plus","easy","beta"
0.0680030731671369,0.129989175972064,0.468088356313981,"16","plus","hard","beta"
0.0680030731671369,0.15344405155046,0.468088356313981,"16","plus","medium","beta"
0.0904317587717607,0.162178628790216,0.461336481111119,"17","minus","easy","beta"
0.0904317587717607,0.0634585688224484,0.461336481111119,"17","minus","hard","beta"
0.0904317587717607,0.130042725808007,0.461336481111119,"17","minus","medium","beta"
0.0904317587717607,0.162178628790216,0.461336481111119,"17","plus","easy","beta"
0.0904317587717607,0.0634585688224484,0.461336481111119,"17","plus","hard","beta"
0.0904317587717607,0.130042725808007,0.461336481111119,"17","plus","medium","beta"
0.0840043233001117,0.217833932743944,0.529877876383559,"2","minus","easy","beta"
0.0840043233001117,0.07049834018542,0.529877876383559,"2","minus","hard","beta"
0.0840043233001117,0.138660937271272,0.529877876383559,"2","minus","medium","beta"
0.0840043233001117,0.217833932743944,0.529877876383559,"2","plus","easy","beta"
0.0840043233001117,0.07049834018542,0.529877876383559,"2","plus","hard","beta"
0.0840043233001117,0.138660937271272,0.529877876383559,"2","plus","medium","beta"
0.0502062687448677,0.167653379390557,0.45540916792597,"20","minus","easy","beta"
0.0502062687448677,0.0345353521847521,0.45540916792597,"20","minus","hard","beta"
0.0502062687448677,0.136719383822455,0.45540916792597,"20","minus","medium","beta"
0.0502062687448677,0.167653379390557,0.45540916792597,"20","plus","easy","beta"
0.0502062687448677,0.0345353521847521,0.45540916792597,"20","plus","hard","beta"
0.0502062687448677,0.136719383822455,0.45540916792597,"20","plus","medium","beta"
0.0805088961748893,0.150482859873492,0.390235728492956,"21","minus","easy","beta"
0.0805088961748893,0.034913492716666,0.390235728492956,"21","minus","hard","beta"
0.0805088961748893,0.0734202149523032,0.390235728492956,"21","minus","medium","beta"
0.0805088961748893,0.150482859873492,0.390235728492956,"21","plus","easy","beta"
0.0805088961748893,0.034913492716666,0.390235728492956,"21","plus","hard","beta"
0.0805088961748893,0.0734202149523032,0.390235728492956,"21","plus","medium","beta"
0.0731075960275929,0.153212685120425,0.421299806144385,"22","minus","easy","beta"
0.0731075960275929,0.0361573868399883,0.421299806144385,"22","minus","hard","beta"
0.0731075960275929,0.106375075118011,0.421299806144385,"22","minus","medium","beta"
0.0731075960275929,0.153212685120425,0.421299806144385,"22","plus","easy","beta"
0.0731075960275929,0.0361573868399883,0.421299806144385,"22","plus","hard","beta"
0.0731075960275929,0.106375075118011,0.421299806144385,"22","plus","medium","beta"
0.0800673405925338,0.144331331417257,0.445298667896209,"23","minus","easy","beta"
0.0800673405925338,0.0599486427589806,0.445298667896209,"23","minus","hard","beta"
0.0800673405925338,0.108440837237589,0.445298667896209,"23","minus","medium","beta"
0.0800673405925338,0.144331331417257,0.445298667896209,"23","plus","easy","beta"
0.0800673405925338,0.0599486427589806,0.445298667896209,"23","plus","hard","beta"
0.0800673405925338,0.108440837237589,0.445298667896209,"23","plus","medium","beta"
0.0931011449793023,0.157844663070314,0.461152106032129,"25","minus","easy","beta"
0.0931011449793023,0.0639480179034459,0.461152106032129,"25","minus","hard","beta"
0.0931011449793023,0.125659969795033,0.461152106032129,"25","minus","medium","beta"
0.0931011449793023,0.157844663070314,0.461152106032129,"25","plus","easy","beta"
0.0931011449793023,0.0639480179034459,0.461152106032129,"25","plus","hard","beta"
0.0931011449793023,0.125659969795033,0.461152106032129,"25","plus","medium","beta"
0.0760706866525565,0.193078460316323,0.435188687227226,"26","minus","easy","beta"
0.0760706866525565,0.0849027573877309,0.435188687227226,"26","minus","hard","beta"
0.0760706866525565,0.138765695425041,0.435188687227226,"26","minus","medium","beta"
0.0760706866525565,0.193078460316323,0.435188687227226,"26","plus","easy","beta"
0.0760706866525565,0.0849027573877309,0.435188687227226,"26","plus","hard","beta"
0.0760706866525565,0.138765695425041,0.435188687227226,"26","plus","medium","beta"
0.0744802277259468,0.213959054832036,0.360135303633418,"27","minus","easy","beta"
0.0744802277259468,0.0598167614672546,0.360135303633418,"27","minus","hard","beta"
0.0744802277259468,0.133704650293597,0.360135303633418,"27","minus","medium","beta"
0.0744802277259468,0.213959054832036,0.360135303633418,"27","plus","easy","beta"
0.0744802277259468,0.0598167614672546,0.360135303633418,"27","plus","hard","beta"
0.0744802277259468,0.133704650293597,0.360135303633418,"27","plus","medium","beta"
0.0579733040102064,0.201697247219604,0.48621029519863,"28","minus","easy","beta"
0.0579733040102064,0.0639975931639325,0.48621029519863,"28","minus","hard","beta"
0.0579733040102064,0.131221535715353,0.48621029519863,"28","minus","medium","beta"
0.0579733040102064,0.201697247219604,0.48621029519863,"28","plus","easy","beta"
0.0579733040102064,0.0639975931639325,0.48621029519863,"28","plus","hard","beta"
0.0579733040102064,0.131221535715353,0.48621029519863,"28","plus","medium","beta"
0.0784942388608361,0.230765375389881,0.492599246783657,"30","minus","easy","beta"
0.0784942388608361,0.106623953672783,0.492599246783657,"30","minus","hard","beta"
0.0784942388608361,0.172598757959622,0.492599246783657,"30","minus","medium","beta"
0.0784942388608361,0.230765375389881,0.492599246783657,"30","plus","easy","beta"
0.0784942388608361,0.106623953672783,0.492599246783657,"30","plus","hard","beta"
0.0784942388608361,0.172598757959622,0.492599246783657,"30","plus","medium","beta"
0.0788242247932425,0.107969815807258,0.290598692547327,"32","minus","easy","beta"
0.0788242247932425,0.0258542469957744,0.290598692547327,"32","minus","hard","beta"
0.0788242247932425,0.0682376275338298,0.290598692547327,"32","minus","medium","beta"
0.0788242247932425,0.107969815807258,0.290598692547327,"32","plus","easy","beta"
0.0788242247932425,0.0258542469957744,0.290598692547327,"32","plus","hard","beta"
0.0788242247932425,0.0682376275338298,0.290598692547327,"32","plus","medium","beta"
0.0693084737047285,0.107337471334653,0.321520617798954,"33","minus","easy","beta"
0.0693084737047285,0.046443134615568,0.321520617798954,"33","minus","hard","beta"
0.0693084737047285,0.0676812475310055,0.321520617798954,"33","minus","medium","beta"
0.0693084737047285,0.107337471334653,0.321520617798954,"33","plus","easy","beta"
0.0693084737047285,0.046443134615568,0.321520617798954,"33","plus","hard","beta"
0.0693084737047285,0.0676812475310055,0.321520617798954,"33","plus","medium","beta"
0.065790414524855,0.167100830151362,0.41363144341866,"34","minus","easy","beta"
0.065790414524855,0.0631755106395917,0.41363144341866,"34","minus","hard","beta"
0.065790414524855,0.0999277611263096,0.41363144341866,"34","minus","medium","beta"
0.065790414524855,0.167100830151362,0.41363144341866,"34","plus","easy","beta"
0.065790414524855,0.0631755106395917,0.41363144341866,"34","plus","hard","beta"
0.065790414524855,0.0999277611263096,0.41363144341866,"34","plus","medium","beta"
0.0964180662582058,0.172339872311864,0.464930233532928,"35","minus","easy","beta"
0.0964180662582058,0.0847310741012912,0.464930233532928,"35","minus","hard","beta"
0.0964180662582058,0.103814893677482,0.464930233532928,"35","minus","medium","beta"
0.0964180662582058,0.172339872311864,0.464930233532928,"35","plus","easy","beta"
0.0964180662582058,0.0847310741012912,0.464930233532928,"35","plus","hard","beta"
0.0964180662582058,0.103814893677482,0.464930233532928,"35","plus","medium","beta"
0.081568044757572,0.110199568871537,0.309611790738605,"36","minus","easy","beta"
0.081568044757572,0.0274074225556135,0.309611790738605,"36","minus","hard","beta"
0.081568044757572,0.0692761319316491,0.309611790738605,"36","minus","medium","beta"
0.081568044757572,0.110199568871537,0.309611790738605,"36","plus","easy","beta"
0.081568044757572,0.0274074225556135,0.309611790738605,"36","plus","hard","beta"
0.081568044757572,0.0692761319316491,0.309611790738605,"36","plus","medium","beta"
0.0832405959694873,0.221638365754706,0.480042368017304,"37","minus","easy","beta"
0.0832405959694873,0.0693924577369053,0.480042368017304,"37","minus","hard","beta"
0.0832405959694873,0.14464826208175,0.480042368017304,"37","minus","medium","beta"
0.0832405959694873,0.221638365754706,0.480042368017304,"37","plus","easy","beta"
0.0832405959694873,0.0693924577369053,0.480042368017304,"37","plus","hard","beta"
0.0832405959694873,0.14464826208175,0.480042368017304,"37","plus","medium","beta"
0.0732859225705574,0.172835821939984,0.440375152593922,"38","minus","easy","beta"
0.0732859225705574,0.0680907757860714,0.440375152593922,"38","minus","hard","beta"
0.0732859225705574,0.117776397091289,0.440375152593922,"38","minus","medium","beta"
0.0732859225705574,0.172835821939984,0.440375152593922,"38","plus","easy","beta"
0.0732859225705574,0.0680907757860714,0.440375152593922,"38","plus","hard","beta"
0.0732859225705574,0.117776397091289,0.440375152593922,"38","plus","medium","beta"
0.0617720075443579,0.305994619244424,0.423585273467793,"39","minus","easy","beta"
0.0617720075443579,0.118156796776139,0.423585273467793,"39","minus","hard","beta"
0.0617720075443579,0.205079678132021,0.423585273467793,"39","minus","medium","beta"
0.0617720075443579,0.305994619244424,0.423585273467793,"39","plus","easy","beta"
0.0617720075443579,0.118156796776139,0.423585273467793,"39","plus","hard","beta"
0.0617720075443579,0.205079678132021,0.423585273467793,"39","plus","medium","beta"
0.0755640699382811,0.12050279217371,0.378519008137547,"4","minus","easy","beta"
0.0755640699382811,0.0362757032555512,0.378519008137547,"4","minus","hard","beta"
0.0755640699382811,0.0762160662561655,0.378519008137547,"4","minus","medium","beta"
0.0755640699382811,0.12050279217371,0.378519008137547,"4","plus","easy","beta"
0.0755640699382811,0.0362757032555512,0.378519008137547,"4","plus","hard","beta"
0.0755640699382811,0.0762160662561655,0.378519008137547,"4","plus","medium","beta"
0.0693778771170981,0.197013312971432,0.399598978918237,"40","minus","easy","beta"
0.0693778771170981,0.0533397773215809,0.399598978918237,"40","minus","hard","beta"
0.0693778771170981,0.130801854811889,0.399598978918237,"40","minus","medium","beta"
0.0693778771170981,0.197013312971432,0.399598978918237,"40","plus","easy","beta"
0.0693778771170981,0.0533397773215809,0.399598978918237,"40","plus","hard","beta"
0.0693778771170981,0.130801854811889,0.399598978918237,"40","plus","medium","beta"
0.0825303309335167,0.116785902078829,0.372727026658505,"41","minus","easy","beta"
0.0825303309335167,0.0237278111673529,0.372727026658505,"41","minus","hard","beta"
0.0825303309335167,0.0794540506494184,0.372727026658505,"41","minus","medium","beta"
0.0825303309335167,0.116785902078829,0.372727026658505,"41","plus","easy","beta"
0.0825303309335167,0.0237278111673529,0.372727026658505,"41","plus","hard","beta"
0.0825303309335167,0.0794540506494184,0.372727026658505,"41","plus","medium","beta"
0.0704160559251373,0.115344391686891,0.321447007538338,"43","minus","easy","beta"
0.0704160559251373,0.0427109353888943,0.321447007538338,"43","minus","hard","beta"
0.0704160559251373,0.073165000065897,0.321447007538338,"43","minus","medium","beta"
0.0704160559251373,0.115344391686891,0.321447007538338,"43","plus","easy","beta"
0.0704160559251373,0.0427109353888943,0.321447007538338,"43","plus","hard","beta"
0.0704160559251373,0.073165000065897,0.321447007538338,"43","plus","medium","beta"
0.074409469868556,0.178731503564982,0.465453306224541,"44","minus","easy","beta"
0.074409469868556,0.0736208743141636,0.465453306224541,"44","minus","hard","beta"
0.074409469868556,0.123742237638777,0.465453306224541,"44","minus","medium","beta"
0.074409469868556,0.178731503564982,0.465453306224541,"44","plus","easy","beta"
0.074409469868556,0.0736208743141636,0.465453306224541,"44","plus","hard","beta"
0.074409469868556,0.123742237638777,0.465453306224541,"44","plus","medium","beta"
0.0704809401560693,0.185823336238442,0.376287001134656,"45","minus","easy","beta"
0.0704809401560693,0.0725473548670838,0.376287001134656,"45","minus","hard","beta"
0.0704809401560693,0.0981066745489776,0.376287001134656,"45","minus","medium","beta"
0.0704809401560693,0.185823336238442,0.376287001134656,"45","plus","easy","beta"
0.0704809401560693,0.0725473548670838,0.376287001134656,"45","plus","hard","beta"
0.0704809401560693,0.0981066745489776,0.376287001134656,"45","plus","medium","beta"
0.0653663534229005,0.180815658849589,0.375636355637942,"47","minus","easy","beta"
0.0653663534229005,0.089622464855651,0.375636355637942,"47","minus","hard","beta"
0.0653663534229005,0.0931237558331215,0.375636355637942,"47","minus","medium","beta"
0.0653663534229005,0.180815658849589,0.375636355637942,"47","plus","easy","beta"
0.0653663534229005,0.089622464855651,0.375636355637942,"47","plus","hard","beta"
0.0653663534229005,0.0931237558331215,0.375636355637942,"47","plus","medium","beta"
0.0661539497210258,0.240083713503671,0.422940548107922,"48","minus","easy","beta"
0.0661539497210258,0.0942441848408613,0.422940548107922,"48","minus","hard","beta"
0.0661539497210258,0.143300936008295,0.422940548107922,"48","minus","medium","beta"
0.0661539497210258,0.240083713503671,0.422940548107922,"48","plus","easy","beta"
0.0661539497210258,0.0942441848408613,0.422940548107922,"48","plus","hard","beta"
0.0661539497210258,0.143300936008295,0.422940548107922,"48","plus","medium","beta"
0.0683915902149669,0.0839125038669125,0.302201874714787,"49","minus","easy","beta"
0.0683915902149669,0.033912702826526,0.302201874714787,"49","minus","hard","beta"
0.0683915902149669,0.063943442963387,0.302201874714787,"49","minus","medium","beta"
0.0683915902149669,0.0839125038669125,0.302201874714787,"49","plus","easy","beta"
0.0683915902149669,0.033912702826526,0.302201874714787,"49","plus","hard","beta"
0.0683915902149669,0.063943442963387,0.302201874714787,"49","plus","medium","beta"
0.0826519728769063,0.180987943873783,0.60016266045102,"5","minus","easy","beta"
0.0826519728769063,0.0648718351621917,0.60016266045102,"5","minus","hard","beta"
0.0826519728769063,0.138047851642334,0.60016266045102,"5","minus","medium","beta"
0.0826519728769063,0.180987943873783,0.60016266045102,"5","plus","easy","beta"
0.0826519728769063,0.0648718351621917,0.60016266045102,"5","plus","hard","beta"
0.0826519728769063,0.138047851642334,0.60016266045102,"5","plus","medium","beta"
0.0690815206117962,0.171329549942156,0.476851313401229,"50","minus","easy","beta"
0.0690815206117962,0.0728309415574027,0.476851313401229,"50","minus","hard","beta"
0.0690815206117962,0.0835391801379485,0.476851313401229,"50","minus","medium","beta"
0.0690815206117962,0.171329549942156,0.476851313401229,"50","plus","easy","beta"
0.0690815206117962,0.0728309415574027,0.476851313401229,"50","plus","hard","beta"
0.0690815206117962,0.0835391801379485,0.476851313401229,"50","plus","medium","beta"
0.0845676052018284,0.20528606586057,0.573683854278952,"52","minus","easy","beta"
0.0845676052018284,0.0725846273004578,0.573683854278952,"52","minus","hard","beta"
0.0845676052018284,0.111553313250004,0.573683854278952,"52","minus","medium","beta"
0.0845676052018284,0.20528606586057,0.573683854278952,"52","plus","easy","beta"
0.0845676052018284,0.0725846273004578,0.573683854278952,"52","plus","hard","beta"
0.0845676052018284,0.111553313250004,0.573683854278952,"52","plus","medium","beta"
0.0933235728826173,0.125399485834729,0.421336228867797,"53","minus","easy","beta"
0.0933235728826173,0.0535491043125889,0.421336228867797,"53","minus","hard","beta"
0.0933235728826173,0.0770014672067667,0.421336228867797,"53","minus","medium","beta"
0.0933235728826173,0.125399485834729,0.421336228867797,"53","plus","easy","beta"
0.0933235728826173,0.0535491043125889,0.421336228867797,"53","plus","hard","beta"
0.0933235728826173,0.0770014672067667,0.421336228867797,"53","plus","medium","beta"
0.056133704766392,0.166899326170213,0.268929992169865,"54","minus","easy","beta"
0.056133704766392,0.0478579695906549,0.268929992169865,"54","minus","hard","beta"
0.056133704766392,0.0976517498477173,0.268929992169865,"54","minus","medium","beta"
0.056133704766392,0.166899326170213,0.268929992169865,"54","plus","easy","beta"
0.056133704766392,0.0478579695906549,0.268929992169865,"54","plus","hard","beta"
0.056133704766392,0.0976517498477173,0.268929992169865,"54","plus","medium","beta"
0.0814244392819867,0.127308195250794,0.492922893671381,"55","minus","easy","beta"
0.0814244392819867,0.0420706729168544,0.492922893671381,"55","minus","hard","beta"
0.0814244392819867,0.0733986488594233,0.492922893671381,"55","minus","medium","beta"
0.0814244392819867,0.127308195250794,0.492922893671381,"55","plus","easy","beta"
0.0814244392819867,0.0420706729168544,0.492922893671381,"55","plus","hard","beta"
0.0814244392819867,0.0733986488594233,0.492922893671381,"55","plus","medium","beta"
0.0712978718656914,0.136474349064486,0.601224727177139,"56","minus","easy","beta"
0.0712978718656914,0.0423754274664795,0.601224727177139,"56","minus","hard","beta"
0.0712978718656914,0.0736464790709927,0.601224727177139,"56","minus","medium","beta"
0.0712978718656914,0.136474349064486,0.601224727177139,"56","plus","easy","beta"
0.0712978718656914,0.0423754274664795,0.601224727177139,"56","plus","hard","beta"
0.0712978718656914,0.0736464790709927,0.601224727177139,"56","plus","medium","beta"
0.0606587335358007,0.203183172351499,0.435031229999795,"57","minus","easy","beta"
0.0606587335358007,0.0959236991472673,0.435031229999795,"57","minus","hard","beta"
0.0606587335358007,0.124925227375767,0.435031229999795,"57","minus","medium","beta"
0.0606587335358007,0.203183172351499,0.435031229999795,"57","plus","easy","beta"
0.0606587335358007,0.0959236991472673,0.435031229999795,"57","plus","hard","beta"
0.0606587335358007,0.124925227375767,0.435031229999795,"57","plus","medium","beta"
0.0687192061771497,0.224486219613341,0.488444446936809,"58","minus","easy","beta"
0.0687192061771497,0.0812589223581357,0.488444446936809,"58","minus","hard","beta"
0.0687192061771497,0.114883698283954,0.488444446936809,"58","minus","medium","beta"
0.0687192061771497,0.224486219613341,0.488444446936809,"58","plus","easy","beta"
0.0687192061771497,0.0812589223581357,0.488444446936809,"58","plus","hard","beta"
0.0687192061771497,0.114883698283954,0.488444446936809,"58","plus","medium","beta"
0.0607069620637639,0.226251638671919,0.427942028590618,"59","minus","easy","beta"
0.0607069620637639,0.117267959927047,0.427942028590618,"59","minus","hard","beta"
0.0607069620637639,0.154262163573778,0.427942028590618,"59","minus","medium","beta"
0.0607069620637639,0.226251638671919,0.427942028590618,"59","plus","easy","beta"
0.0607069620637639,0.117267959927047,0.427942028590618,"59","plus","hard","beta"
0.0607069620637639,0.154262163573778,0.427942028590618,"59","plus","medium","beta"
0.0908351364126778,0.178530764144989,0.402099619733211,"60","minus","easy","beta"
0.0908351364126778,0.0671587992219656,0.402099619733211,"60","minus","hard","beta"
0.0908351364126778,0.122591755814096,0.402099619733211,"60","minus","medium","beta"
0.0908351364126778,0.178530764144989,0.402099619733211,"60","plus","easy","beta"
0.0908351364126778,0.0671587992219656,0.402099619733211,"60","plus","hard","beta"
0.0908351364126778,0.122591755814096,0.402099619733211,"60","plus","medium","beta"
0.0948615320993964,0.166325334364928,0.330837047758116,"61","minus","easy","beta"
0.0948615320993964,0.0442068442547945,0.330837047758116,"61","minus","hard","beta"
0.0948615320993964,0.100170379776846,0.330837047758116,"61","minus","medium","beta"
0.0948615320993964,0.166325334364928,0.330837047758116,"61","plus","easy","beta"
0.0948615320993964,0.0442068442547945,0.330837047758116,"61","plus","hard","beta"
0.0948615320993964,0.100170379776846,0.330837047758116,"61","plus","medium","beta"
0.0740174826554026,0.132157527497028,0.383603746644306,"63","minus","easy","beta"
0.0740174826554026,0.0328101343166451,0.383603746644306,"63","minus","hard","beta"
0.0740174826554026,0.0752397812664662,0.383603746644306,"63","minus","medium","beta"
0.0740174826554026,0.132157527497028,0.383603746644306,"63","plus","easy","beta"
0.0740174826554026,0.0328101343166451,0.383603746644306,"63","plus","hard","beta"
0.0740174826554026,0.0752397812664662,0.383603746644306,"63","plus","medium","beta"
0.0728013198453902,0.138846905178134,0.467889886154724,"66","minus","easy","beta"
0.0728013198453902,0.0723988744484106,0.467889886154724,"66","minus","hard","beta"
0.0728013198453902,0.122973883925595,0.467889886154724,"66","minus","medium","beta"
0.0728013198453902,0.138846905178134,0.467889886154724,"66","plus","easy","beta"
0.0728013198453902,0.0723988744484106,0.467889886154724,"66","plus","hard","beta"
0.0728013198453902,0.122973883925595,0.467889886154724,"66","plus","medium","beta"
0.0743018353177412,0.179454576574216,0.453276784244874,"69","minus","easy","beta"
0.0743018353177412,0.0883148645863215,0.453276784244874,"69","minus","hard","beta"
0.0743018353177412,0.0955381928299873,0.453276784244874,"69","minus","medium","beta"
0.0743018353177412,0.179454576574216,0.453276784244874,"69","plus","easy","beta"
0.0743018353177412,0.0883148645863215,0.453276784244874,"69","plus","hard","beta"
0.0743018353177412,0.0955381928299873,0.453276784244874,"69","plus","medium","beta"
0.0638713002574482,0.208334746114322,0.434258236050554,"7","minus","easy","beta"
0.0638713002574482,0.0931870327167885,0.434258236050554,"7","minus","hard","beta"
0.0638713002574482,0.127368303443348,0.434258236050554,"7","minus","medium","beta"
0.0638713002574482,0.208334746114322,0.434258236050554,"7","plus","easy","beta"
0.0638713002574482,0.0931870327167885,0.434258236050554,"7","plus","hard","beta"
0.0638713002574482,0.127368303443348,0.434258236050554,"7","plus","medium","beta"
0.0737137910477067,0.283777417323816,0.34443976457355,"70","minus","easy","beta"
0.0737137910477067,0.0992947419687939,0.34443976457355,"70","minus","hard","beta"
0.0737137910477067,0.163914314999935,0.34443976457355,"70","minus","medium","beta"
0.0737137910477067,0.283777417323816,0.34443976457355,"70","plus","easy","beta"
0.0737137910477067,0.0992947419687939,0.34443976457355,"70","plus","hard","beta"
0.0737137910477067,0.163914314999935,0.34443976457355,"70","plus","medium","beta"
0.0951745214027033,0.23007868057825,0.40292198180702,"72","minus","easy","beta"
0.0951745214027033,0.0890172331376499,0.40292198180702,"72","minus","hard","beta"
0.0951745214027033,0.143595344712839,0.40292198180702,"72","minus","medium","beta"
0.0951745214027033,0.23007868057825,0.40292198180702,"72","plus","easy","beta"
0.0951745214027033,0.0890172331376499,0.40292198180702,"72","plus","hard","beta"
0.0951745214027033,0.143595344712839,0.40292198180702,"72","plus","medium","beta"
0.0741106647952641,0.125010000231338,0.292214599847328,"74","minus","easy","beta"
0.0741106647952641,0.0406933487381366,0.292214599847328,"74","minus","hard","beta"
0.0741106647952641,0.088867679646524,0.292214599847328,"74","minus","medium","beta"
0.0741106647952641,0.125010000231338,0.292214599847328,"74","plus","easy","beta"
0.0741106647952641,0.0406933487381366,0.292214599847328,"74","plus","hard","beta"
0.0741106647952641,0.088867679646524,0.292214599847328,"74","plus","medium","beta"
0.0796196676250745,0.207871710406379,0.516762970194804,"8","minus","easy","beta"
0.0796196676250745,0.0644155645194296,0.516762970194804,"8","minus","hard","beta"
0.0796196676250745,0.134598146113523,0.516762970194804,"8","minus","medium","beta"
0.0796196676250745,0.207871710406379,0.516762970194804,"8","plus","easy","beta"
0.0796196676250745,0.0644155645194296,0.516762970194804,"8","plus","hard","beta"
0.0796196676250745,0.134598146113523,0.516762970194804,"8","plus","medium","beta"
