"bound","drift","ter","eta_a","cost_ddm","cost_ldc","a0","b0","sub","condition","difflevel","manip","model","eta_b"
NA,NA,NA,322.798994465441,NA,0.00781738722236671,16.1563411400984,10.4072132151385,100,"minus","easy","alpha","alpha",0
NA,NA,NA,322.798994465441,NA,0.00781738722236671,16.1563411400984,10.4072132151385,100,"minus","hard","alpha","alpha",0
NA,NA,NA,322.798994465441,NA,0.00781738722236671,16.1563411400984,10.4072132151385,100,"minus","medium","alpha","alpha",0
NA,NA,NA,322.798994465441,NA,0.00781738722236671,16.1563411400984,10.4072132151385,100,"plus","easy","alpha","alpha",0
NA,NA,NA,322.798994465441,NA,0.00781738722236671,16.1563411400984,10.4072132151385,100,"plus","hard","alpha","alpha",0
NA,NA,NA,322.798994465441,NA,0.00781738722236671,16.1563411400984,10.4072132151385,100,"plus","medium","alpha","alpha",0
NA,NA,NA,382.608246996807,NA,0.0111595522992463,21.3841118369848,7.8319142586715,101,"minus","easy","alpha","alpha",0
NA,NA,NA,382.608246996807,NA,0.0111595522992463,21.3841118369848,7.8319142586715,101,"minus","hard","alpha","alpha",0
NA,NA,NA,382.608246996807,NA,0.0111595522992463,21.3841118369848,7.8319142586715,101,"minus","medium","alpha","alpha",0
NA,NA,NA,382.608246996807,NA,0.0111595522992463,21.3841118369848,7.8319142586715,101,"plus","easy","alpha","alpha",0
NA,NA,NA,382.608246996807,NA,0.0111595522992463,21.3841118369848,7.8319142586715,101,"plus","hard","alpha","alpha",0
NA,NA,NA,382.608246996807,NA,0.0111595522992463,21.3841118369848,7.8319142586715,101,"plus","medium","alpha","alpha",0
NA,NA,NA,529.721628649791,NA,0.00754036181016693,14.6896503743374,6.75980601446253,102,"minus","easy","alpha","alpha",0
NA,NA,NA,529.721628649791,NA,0.00754036181016693,14.6896503743374,6.75980601446253,102,"minus","hard","alpha","alpha",0
NA,NA,NA,529.721628649791,NA,0.00754036181016693,14.6896503743374,6.75980601446253,102,"minus","medium","alpha","alpha",0
NA,NA,NA,529.721628649791,NA,0.00754036181016693,14.6896503743374,6.75980601446253,102,"plus","easy","alpha","alpha",0
NA,NA,NA,529.721628649791,NA,0.00754036181016693,14.6896503743374,6.75980601446253,102,"plus","hard","alpha","alpha",0
NA,NA,NA,529.721628649791,NA,0.00754036181016693,14.6896503743374,6.75980601446253,102,"plus","medium","alpha","alpha",0
NA,NA,NA,219.366449531805,NA,0.00709382677698166,20.4313676948546,10.7511054602575,103,"minus","easy","alpha","alpha",0
NA,NA,NA,219.366449531805,NA,0.00709382677698166,20.4313676948546,10.7511054602575,103,"minus","hard","alpha","alpha",0
NA,NA,NA,219.366449531805,NA,0.00709382677698166,20.4313676948546,10.7511054602575,103,"minus","medium","alpha","alpha",0
NA,NA,NA,219.366449531805,NA,0.00709382677698166,20.4313676948546,10.7511054602575,103,"plus","easy","alpha","alpha",0
NA,NA,NA,219.366449531805,NA,0.00709382677698166,20.4313676948546,10.7511054602575,103,"plus","hard","alpha","alpha",0
NA,NA,NA,219.366449531805,NA,0.00709382677698166,20.4313676948546,10.7511054602575,103,"plus","medium","alpha","alpha",0
NA,NA,NA,840.486664130833,NA,0.00469436806930808,39.5713924568862,17.3310400469693,104,"minus","easy","alpha","alpha",0
NA,NA,NA,840.486664130833,NA,0.00469436806930808,39.5713924568862,17.3310400469693,104,"minus","hard","alpha","alpha",0
NA,NA,NA,840.486664130833,NA,0.00469436806930808,39.5713924568862,17.3310400469693,104,"minus","medium","alpha","alpha",0
NA,NA,NA,840.486664130833,NA,0.00469436806930808,39.5713924568862,17.3310400469693,104,"plus","easy","alpha","alpha",0
NA,NA,NA,840.486664130833,NA,0.00469436806930808,39.5713924568862,17.3310400469693,104,"plus","hard","alpha","alpha",0
NA,NA,NA,840.486664130833,NA,0.00469436806930808,39.5713924568862,17.3310400469693,104,"plus","medium","alpha","alpha",0
NA,NA,NA,163.760154006541,NA,0.0105171016580569,49.762326797045,8.66689194387716,105,"minus","easy","alpha","alpha",0
NA,NA,NA,163.760154006541,NA,0.0105171016580569,49.762326797045,8.66689194387716,105,"minus","hard","alpha","alpha",0
NA,NA,NA,163.760154006541,NA,0.0105171016580569,49.762326797045,8.66689194387716,105,"minus","medium","alpha","alpha",0
NA,NA,NA,163.760154006541,NA,0.0105171016580569,49.762326797045,8.66689194387716,105,"plus","easy","alpha","alpha",0
NA,NA,NA,163.760154006541,NA,0.0105171016580569,49.762326797045,8.66689194387716,105,"plus","hard","alpha","alpha",0
NA,NA,NA,163.760154006541,NA,0.0105171016580569,49.762326797045,8.66689194387716,105,"plus","medium","alpha","alpha",0
NA,NA,NA,205.505283243397,NA,0.00920422759587118,8.38528762469984,0.360652081961459,106,"minus","easy","alpha","alpha",0
NA,NA,NA,205.505283243397,NA,0.00920422759587118,8.38528762469984,0.360652081961459,106,"minus","hard","alpha","alpha",0
NA,NA,NA,205.505283243397,NA,0.00920422759587118,8.38528762469984,0.360652081961459,106,"minus","medium","alpha","alpha",0
NA,NA,NA,205.505283243397,NA,0.00920422759587118,8.38528762469984,0.360652081961459,106,"plus","easy","alpha","alpha",0
NA,NA,NA,205.505283243397,NA,0.00920422759587118,8.38528762469984,0.360652081961459,106,"plus","hard","alpha","alpha",0
NA,NA,NA,205.505283243397,NA,0.00920422759587118,8.38528762469984,0.360652081961459,106,"plus","medium","alpha","alpha",0
NA,NA,NA,394.252492482859,NA,0.0130076028039245,17.5128771288753,3.09674082765029,107,"minus","easy","alpha","alpha",0
NA,NA,NA,394.252492482859,NA,0.0130076028039245,17.5128771288753,3.09674082765029,107,"minus","hard","alpha","alpha",0
NA,NA,NA,394.252492482859,NA,0.0130076028039245,17.5128771288753,3.09674082765029,107,"minus","medium","alpha","alpha",0
NA,NA,NA,394.252492482859,NA,0.0130076028039245,17.5128771288753,3.09674082765029,107,"plus","easy","alpha","alpha",0
NA,NA,NA,394.252492482859,NA,0.0130076028039245,17.5128771288753,3.09674082765029,107,"plus","hard","alpha","alpha",0
NA,NA,NA,394.252492482859,NA,0.0130076028039245,17.5128771288753,3.09674082765029,107,"plus","medium","alpha","alpha",0
NA,NA,NA,523.192810283316,NA,0.0117036795492754,41.4495313190855,9.47448718942119,108,"minus","easy","alpha","alpha",0
NA,NA,NA,523.192810283316,NA,0.0117036795492754,41.4495313190855,9.47448718942119,108,"minus","hard","alpha","alpha",0
NA,NA,NA,523.192810283316,NA,0.0117036795492754,41.4495313190855,9.47448718942119,108,"minus","medium","alpha","alpha",0
NA,NA,NA,523.192810283316,NA,0.0117036795492754,41.4495313190855,9.47448718942119,108,"plus","easy","alpha","alpha",0
NA,NA,NA,523.192810283316,NA,0.0117036795492754,41.4495313190855,9.47448718942119,108,"plus","hard","alpha","alpha",0
NA,NA,NA,523.192810283316,NA,0.0117036795492754,41.4495313190855,9.47448718942119,108,"plus","medium","alpha","alpha",0
NA,NA,NA,711.014959080356,NA,0.00728153473180169,23.7446870156765,9.68769159673304,109,"minus","easy","alpha","alpha",0
NA,NA,NA,711.014959080356,NA,0.00728153473180169,23.7446870156765,9.68769159673304,109,"minus","hard","alpha","alpha",0
NA,NA,NA,711.014959080356,NA,0.00728153473180169,23.7446870156765,9.68769159673304,109,"minus","medium","alpha","alpha",0
NA,NA,NA,711.014959080356,NA,0.00728153473180169,23.7446870156765,9.68769159673304,109,"plus","easy","alpha","alpha",0
NA,NA,NA,711.014959080356,NA,0.00728153473180169,23.7446870156765,9.68769159673304,109,"plus","hard","alpha","alpha",0
NA,NA,NA,711.014959080356,NA,0.00728153473180169,23.7446870156765,9.68769159673304,109,"plus","medium","alpha","alpha",0
NA,NA,NA,345.762298602196,NA,0.00526384701387152,18.0721961242335,0.828335354642814,110,"minus","easy","alpha","alpha",0
NA,NA,NA,345.762298602196,NA,0.00526384701387152,18.0721961242335,0.828335354642814,110,"minus","hard","alpha","alpha",0
NA,NA,NA,345.762298602196,NA,0.00526384701387152,18.0721961242335,0.828335354642814,110,"minus","medium","alpha","alpha",0
NA,NA,NA,345.762298602196,NA,0.00526384701387152,18.0721961242335,0.828335354642814,110,"plus","easy","alpha","alpha",0
NA,NA,NA,345.762298602196,NA,0.00526384701387152,18.0721961242335,0.828335354642814,110,"plus","hard","alpha","alpha",0
NA,NA,NA,345.762298602196,NA,0.00526384701387152,18.0721961242335,0.828335354642814,110,"plus","medium","alpha","alpha",0
NA,NA,NA,322.763191739837,NA,0.00774610719535908,13.1681427170625,8.20200981282417,111,"minus","easy","alpha","alpha",0
NA,NA,NA,322.763191739837,NA,0.00774610719535908,13.1681427170625,8.20200981282417,111,"minus","hard","alpha","alpha",0
NA,NA,NA,322.763191739837,NA,0.00774610719535908,13.1681427170625,8.20200981282417,111,"minus","medium","alpha","alpha",0
NA,NA,NA,322.763191739837,NA,0.00774610719535908,13.1681427170625,8.20200981282417,111,"plus","easy","alpha","alpha",0
NA,NA,NA,322.763191739837,NA,0.00774610719535908,13.1681427170625,8.20200981282417,111,"plus","hard","alpha","alpha",0
NA,NA,NA,322.763191739837,NA,0.00774610719535908,13.1681427170625,8.20200981282417,111,"plus","medium","alpha","alpha",0
NA,NA,NA,1032.83904096822,NA,0.00733189146510596,32.1742741391063,10.5724042093711,112,"minus","easy","alpha","alpha",0
NA,NA,NA,1032.83904096822,NA,0.00733189146510596,32.1742741391063,10.5724042093711,112,"minus","hard","alpha","alpha",0
NA,NA,NA,1032.83904096822,NA,0.00733189146510596,32.1742741391063,10.5724042093711,112,"minus","medium","alpha","alpha",0
NA,NA,NA,1032.83904096822,NA,0.00733189146510596,32.1742741391063,10.5724042093711,112,"plus","easy","alpha","alpha",0
NA,NA,NA,1032.83904096822,NA,0.00733189146510596,32.1742741391063,10.5724042093711,112,"plus","hard","alpha","alpha",0
NA,NA,NA,1032.83904096822,NA,0.00733189146510596,32.1742741391063,10.5724042093711,112,"plus","medium","alpha","alpha",0
NA,NA,NA,170.710410793424,NA,0.00981499968386991,3.04270495597809,5.45367833789931,113,"minus","easy","alpha","alpha",0
NA,NA,NA,170.710410793424,NA,0.00981499968386991,3.04270495597809,5.45367833789931,113,"minus","hard","alpha","alpha",0
NA,NA,NA,170.710410793424,NA,0.00981499968386991,3.04270495597809,5.45367833789931,113,"minus","medium","alpha","alpha",0
NA,NA,NA,170.710410793424,NA,0.00981499968386991,3.04270495597809,5.45367833789931,113,"plus","easy","alpha","alpha",0
NA,NA,NA,170.710410793424,NA,0.00981499968386991,3.04270495597809,5.45367833789931,113,"plus","hard","alpha","alpha",0
NA,NA,NA,170.710410793424,NA,0.00981499968386991,3.04270495597809,5.45367833789931,113,"plus","medium","alpha","alpha",0
NA,NA,NA,443.570605790821,NA,0.00617255260835281,13.0029795518642,13.4068790518329,115,"minus","easy","alpha","alpha",0
NA,NA,NA,443.570605790821,NA,0.00617255260835281,13.0029795518642,13.4068790518329,115,"minus","hard","alpha","alpha",0
NA,NA,NA,443.570605790821,NA,0.00617255260835281,13.0029795518642,13.4068790518329,115,"minus","medium","alpha","alpha",0
NA,NA,NA,443.570605790821,NA,0.00617255260835281,13.0029795518642,13.4068790518329,115,"plus","easy","alpha","alpha",0
NA,NA,NA,443.570605790821,NA,0.00617255260835281,13.0029795518642,13.4068790518329,115,"plus","hard","alpha","alpha",0
NA,NA,NA,443.570605790821,NA,0.00617255260835281,13.0029795518642,13.4068790518329,115,"plus","medium","alpha","alpha",0
NA,NA,NA,297.816908423056,NA,0.0101125279892961,17.8491617339366,6.19287275379036,116,"minus","easy","alpha","alpha",0
NA,NA,NA,297.816908423056,NA,0.0101125279892961,17.8491617339366,6.19287275379036,116,"minus","hard","alpha","alpha",0
NA,NA,NA,297.816908423056,NA,0.0101125279892961,17.8491617339366,6.19287275379036,116,"minus","medium","alpha","alpha",0
NA,NA,NA,297.816908423056,NA,0.0101125279892961,17.8491617339366,6.19287275379036,116,"plus","easy","alpha","alpha",0
NA,NA,NA,297.816908423056,NA,0.0101125279892961,17.8491617339366,6.19287275379036,116,"plus","hard","alpha","alpha",0
NA,NA,NA,297.816908423056,NA,0.0101125279892961,17.8491617339366,6.19287275379036,116,"plus","medium","alpha","alpha",0
NA,NA,NA,293.902720009483,NA,0.00670943032578467,13.0647656825183,6.90596780518825,117,"minus","easy","alpha","alpha",0
NA,NA,NA,293.902720009483,NA,0.00670943032578467,13.0647656825183,6.90596780518825,117,"minus","hard","alpha","alpha",0
NA,NA,NA,293.902720009483,NA,0.00670943032578467,13.0647656825183,6.90596780518825,117,"minus","medium","alpha","alpha",0
NA,NA,NA,293.902720009483,NA,0.00670943032578467,13.0647656825183,6.90596780518825,117,"plus","easy","alpha","alpha",0
NA,NA,NA,293.902720009483,NA,0.00670943032578467,13.0647656825183,6.90596780518825,117,"plus","hard","alpha","alpha",0
NA,NA,NA,293.902720009483,NA,0.00670943032578467,13.0647656825183,6.90596780518825,117,"plus","medium","alpha","alpha",0
NA,NA,NA,422.586153706504,NA,0.0110911639119234,20.677899942405,10.0027924320743,118,"minus","easy","alpha","alpha",0
NA,NA,NA,422.586153706504,NA,0.0110911639119234,20.677899942405,10.0027924320743,118,"minus","hard","alpha","alpha",0
NA,NA,NA,422.586153706504,NA,0.0110911639119234,20.677899942405,10.0027924320743,118,"minus","medium","alpha","alpha",0
NA,NA,NA,422.586153706504,NA,0.0110911639119234,20.677899942405,10.0027924320743,118,"plus","easy","alpha","alpha",0
NA,NA,NA,422.586153706504,NA,0.0110911639119234,20.677899942405,10.0027924320743,118,"plus","hard","alpha","alpha",0
NA,NA,NA,422.586153706504,NA,0.0110911639119234,20.677899942405,10.0027924320743,118,"plus","medium","alpha","alpha",0
NA,NA,NA,712.755126301199,NA,0.0114207824442036,42.7709984709509,7.71674781233072,120,"minus","easy","alpha","alpha",0
NA,NA,NA,712.755126301199,NA,0.0114207824442036,42.7709984709509,7.71674781233072,120,"minus","hard","alpha","alpha",0
NA,NA,NA,712.755126301199,NA,0.0114207824442036,42.7709984709509,7.71674781233072,120,"minus","medium","alpha","alpha",0
NA,NA,NA,712.755126301199,NA,0.0114207824442036,42.7709984709509,7.71674781233072,120,"plus","easy","alpha","alpha",0
NA,NA,NA,712.755126301199,NA,0.0114207824442036,42.7709984709509,7.71674781233072,120,"plus","hard","alpha","alpha",0
NA,NA,NA,712.755126301199,NA,0.0114207824442036,42.7709984709509,7.71674781233072,120,"plus","medium","alpha","alpha",0
NA,NA,NA,543.919058757986,NA,0.00845374496712567,41.7476565014836,4.2203318068325,121,"minus","easy","alpha","alpha",0
NA,NA,NA,543.919058757986,NA,0.00845374496712567,41.7476565014836,4.2203318068325,121,"minus","hard","alpha","alpha",0
NA,NA,NA,543.919058757986,NA,0.00845374496712567,41.7476565014836,4.2203318068325,121,"minus","medium","alpha","alpha",0
NA,NA,NA,543.919058757986,NA,0.00845374496712567,41.7476565014836,4.2203318068325,121,"plus","easy","alpha","alpha",0
NA,NA,NA,543.919058757986,NA,0.00845374496712567,41.7476565014836,4.2203318068325,121,"plus","hard","alpha","alpha",0
NA,NA,NA,543.919058757986,NA,0.00845374496712567,41.7476565014836,4.2203318068325,121,"plus","medium","alpha","alpha",0
NA,NA,NA,217.62040151425,NA,0.00775144486634293,19.3659055215816,5.8317623204265,122,"minus","easy","alpha","alpha",0
NA,NA,NA,217.62040151425,NA,0.00775144486634293,19.3659055215816,5.8317623204265,122,"minus","hard","alpha","alpha",0
NA,NA,NA,217.62040151425,NA,0.00775144486634293,19.3659055215816,5.8317623204265,122,"minus","medium","alpha","alpha",0
NA,NA,NA,217.62040151425,NA,0.00775144486634293,19.3659055215816,5.8317623204265,122,"plus","easy","alpha","alpha",0
NA,NA,NA,217.62040151425,NA,0.00775144486634293,19.3659055215816,5.8317623204265,122,"plus","hard","alpha","alpha",0
NA,NA,NA,217.62040151425,NA,0.00775144486634293,19.3659055215816,5.8317623204265,122,"plus","medium","alpha","alpha",0
NA,NA,NA,313.924315851182,NA,0.0057276047843453,38.8562522756806,4.28330209935116,123,"minus","easy","alpha","alpha",0
NA,NA,NA,313.924315851182,NA,0.0057276047843453,38.8562522756806,4.28330209935116,123,"minus","hard","alpha","alpha",0
NA,NA,NA,313.924315851182,NA,0.0057276047843453,38.8562522756806,4.28330209935116,123,"minus","medium","alpha","alpha",0
NA,NA,NA,313.924315851182,NA,0.0057276047843453,38.8562522756806,4.28330209935116,123,"plus","easy","alpha","alpha",0
NA,NA,NA,313.924315851182,NA,0.0057276047843453,38.8562522756806,4.28330209935116,123,"plus","hard","alpha","alpha",0
NA,NA,NA,313.924315851182,NA,0.0057276047843453,38.8562522756806,4.28330209935116,123,"plus","medium","alpha","alpha",0
NA,NA,NA,64.7717454245089,NA,0.0121225036333543,28.3213046181394,9.3240428655569,124,"minus","easy","alpha","alpha",0
NA,NA,NA,64.7717454245089,NA,0.0121225036333543,28.3213046181394,9.3240428655569,124,"minus","hard","alpha","alpha",0
NA,NA,NA,64.7717454245089,NA,0.0121225036333543,28.3213046181394,9.3240428655569,124,"minus","medium","alpha","alpha",0
NA,NA,NA,64.7717454245089,NA,0.0121225036333543,28.3213046181394,9.3240428655569,124,"plus","easy","alpha","alpha",0
NA,NA,NA,64.7717454245089,NA,0.0121225036333543,28.3213046181394,9.3240428655569,124,"plus","hard","alpha","alpha",0
NA,NA,NA,64.7717454245089,NA,0.0121225036333543,28.3213046181394,9.3240428655569,124,"plus","medium","alpha","alpha",0
NA,NA,NA,506.688139256194,NA,0.0055466789614283,48.2732721255161,14.8908639461202,125,"minus","easy","alpha","alpha",0
NA,NA,NA,506.688139256194,NA,0.0055466789614283,48.2732721255161,14.8908639461202,125,"minus","hard","alpha","alpha",0
NA,NA,NA,506.688139256194,NA,0.0055466789614283,48.2732721255161,14.8908639461202,125,"minus","medium","alpha","alpha",0
NA,NA,NA,506.688139256194,NA,0.0055466789614283,48.2732721255161,14.8908639461202,125,"plus","easy","alpha","alpha",0
NA,NA,NA,506.688139256194,NA,0.0055466789614283,48.2732721255161,14.8908639461202,125,"plus","hard","alpha","alpha",0
NA,NA,NA,506.688139256194,NA,0.0055466789614283,48.2732721255161,14.8908639461202,125,"plus","medium","alpha","alpha",0
NA,NA,NA,241.336593166557,NA,0.0121351152106639,44.9442722642622,5.54623539233592,126,"minus","easy","alpha","alpha",0
NA,NA,NA,241.336593166557,NA,0.0121351152106639,44.9442722642622,5.54623539233592,126,"minus","hard","alpha","alpha",0
NA,NA,NA,241.336593166557,NA,0.0121351152106639,44.9442722642622,5.54623539233592,126,"minus","medium","alpha","alpha",0
NA,NA,NA,241.336593166557,NA,0.0121351152106639,44.9442722642622,5.54623539233592,126,"plus","easy","alpha","alpha",0
NA,NA,NA,241.336593166557,NA,0.0121351152106639,44.9442722642622,5.54623539233592,126,"plus","hard","alpha","alpha",0
NA,NA,NA,241.336593166557,NA,0.0121351152106639,44.9442722642622,5.54623539233592,126,"plus","medium","alpha","alpha",0
NA,NA,NA,188.960421585666,NA,0.00549606640101113,36.1818084489866,12.2452474185004,127,"minus","easy","alpha","alpha",0
NA,NA,NA,188.960421585666,NA,0.00549606640101113,36.1818084489866,12.2452474185004,127,"minus","hard","alpha","alpha",0
NA,NA,NA,188.960421585666,NA,0.00549606640101113,36.1818084489866,12.2452474185004,127,"minus","medium","alpha","alpha",0
NA,NA,NA,188.960421585666,NA,0.00549606640101113,36.1818084489866,12.2452474185004,127,"plus","easy","alpha","alpha",0
NA,NA,NA,188.960421585666,NA,0.00549606640101113,36.1818084489866,12.2452474185004,127,"plus","hard","alpha","alpha",0
NA,NA,NA,188.960421585666,NA,0.00549606640101113,36.1818084489866,12.2452474185004,127,"plus","medium","alpha","alpha",0
NA,NA,NA,304.304466456153,NA,0.00942349747989458,36.7169849109998,4.6157064098485,128,"minus","easy","alpha","alpha",0
NA,NA,NA,304.304466456153,NA,0.00942349747989458,36.7169849109998,4.6157064098485,128,"minus","hard","alpha","alpha",0
NA,NA,NA,304.304466456153,NA,0.00942349747989458,36.7169849109998,4.6157064098485,128,"minus","medium","alpha","alpha",0
NA,NA,NA,304.304466456153,NA,0.00942349747989458,36.7169849109998,4.6157064098485,128,"plus","easy","alpha","alpha",0
NA,NA,NA,304.304466456153,NA,0.00942349747989458,36.7169849109998,4.6157064098485,128,"plus","hard","alpha","alpha",0
NA,NA,NA,304.304466456153,NA,0.00942349747989458,36.7169849109998,4.6157064098485,128,"plus","medium","alpha","alpha",0
NA,NA,NA,377.754296613826,NA,0.00816258218430014,26.7558573628776,5.39183437843595,130,"minus","easy","alpha","alpha",0
NA,NA,NA,377.754296613826,NA,0.00816258218430014,26.7558573628776,5.39183437843595,130,"minus","hard","alpha","alpha",0
NA,NA,NA,377.754296613826,NA,0.00816258218430014,26.7558573628776,5.39183437843595,130,"minus","medium","alpha","alpha",0
NA,NA,NA,377.754296613826,NA,0.00816258218430014,26.7558573628776,5.39183437843595,130,"plus","easy","alpha","alpha",0
NA,NA,NA,377.754296613826,NA,0.00816258218430014,26.7558573628776,5.39183437843595,130,"plus","hard","alpha","alpha",0
NA,NA,NA,377.754296613826,NA,0.00816258218430014,26.7558573628776,5.39183437843595,130,"plus","medium","alpha","alpha",0
NA,NA,NA,601.019303880147,NA,0.00547602492483035,28.8981074523087,13.3098876072071,132,"minus","easy","alpha","alpha",0
NA,NA,NA,601.019303880147,NA,0.00547602492483035,28.8981074523087,13.3098876072071,132,"minus","hard","alpha","alpha",0
NA,NA,NA,601.019303880147,NA,0.00547602492483035,28.8981074523087,13.3098876072071,132,"minus","medium","alpha","alpha",0
NA,NA,NA,601.019303880147,NA,0.00547602492483035,28.8981074523087,13.3098876072071,132,"plus","easy","alpha","alpha",0
NA,NA,NA,601.019303880147,NA,0.00547602492483035,28.8981074523087,13.3098876072071,132,"plus","hard","alpha","alpha",0
NA,NA,NA,601.019303880147,NA,0.00547602492483035,28.8981074523087,13.3098876072071,132,"plus","medium","alpha","alpha",0
NA,NA,NA,377.327993386884,NA,0.0114630354476496,18.258416150536,8.26313719892322,1320,"minus","easy","alpha","alpha",0
NA,NA,NA,377.327993386884,NA,0.0114630354476496,18.258416150536,8.26313719892322,1320,"minus","hard","alpha","alpha",0
NA,NA,NA,377.327993386884,NA,0.0114630354476496,18.258416150536,8.26313719892322,1320,"minus","medium","alpha","alpha",0
NA,NA,NA,377.327993386884,NA,0.0114630354476496,18.258416150536,8.26313719892322,1320,"plus","easy","alpha","alpha",0
NA,NA,NA,377.327993386884,NA,0.0114630354476496,18.258416150536,8.26313719892322,1320,"plus","hard","alpha","alpha",0
NA,NA,NA,377.327993386884,NA,0.0114630354476496,18.258416150536,8.26313719892322,1320,"plus","medium","alpha","alpha",0
NA,NA,NA,730.349885299926,NA,0.00914778162936117,31.2510088086128,11.9588229088005,134,"minus","easy","alpha","alpha",0
NA,NA,NA,730.349885299926,NA,0.00914778162936117,31.2510088086128,11.9588229088005,134,"minus","hard","alpha","alpha",0
NA,NA,NA,730.349885299926,NA,0.00914778162936117,31.2510088086128,11.9588229088005,134,"minus","medium","alpha","alpha",0
NA,NA,NA,730.349885299926,NA,0.00914778162936117,31.2510088086128,11.9588229088005,134,"plus","easy","alpha","alpha",0
NA,NA,NA,730.349885299926,NA,0.00914778162936117,31.2510088086128,11.9588229088005,134,"plus","hard","alpha","alpha",0
NA,NA,NA,730.349885299926,NA,0.00914778162936117,31.2510088086128,11.9588229088005,134,"plus","medium","alpha","alpha",0
NA,NA,NA,314.355609895728,NA,0.00705659796824016,21.9501596474817,9.73813066228922,75,"minus","easy","alpha","alpha",0
NA,NA,NA,314.355609895728,NA,0.00705659796824016,21.9501596474817,9.73813066228922,75,"minus","hard","alpha","alpha",0
NA,NA,NA,314.355609895728,NA,0.00705659796824016,21.9501596474817,9.73813066228922,75,"minus","medium","alpha","alpha",0
NA,NA,NA,314.355609895728,NA,0.00705659796824016,21.9501596474817,9.73813066228922,75,"plus","easy","alpha","alpha",0
NA,NA,NA,314.355609895728,NA,0.00705659796824016,21.9501596474817,9.73813066228922,75,"plus","hard","alpha","alpha",0
NA,NA,NA,314.355609895728,NA,0.00705659796824016,21.9501596474817,9.73813066228922,75,"plus","medium","alpha","alpha",0
NA,NA,NA,302.808491231106,NA,0.0089453234251338,15.2532636081432,3.78651234421719,76,"minus","easy","alpha","alpha",0
NA,NA,NA,302.808491231106,NA,0.0089453234251338,15.2532636081432,3.78651234421719,76,"minus","hard","alpha","alpha",0
NA,NA,NA,302.808491231106,NA,0.0089453234251338,15.2532636081432,3.78651234421719,76,"minus","medium","alpha","alpha",0
NA,NA,NA,302.808491231106,NA,0.0089453234251338,15.2532636081432,3.78651234421719,76,"plus","easy","alpha","alpha",0
NA,NA,NA,302.808491231106,NA,0.0089453234251338,15.2532636081432,3.78651234421719,76,"plus","hard","alpha","alpha",0
NA,NA,NA,302.808491231106,NA,0.0089453234251338,15.2532636081432,3.78651234421719,76,"plus","medium","alpha","alpha",0
NA,NA,NA,432.15954672227,NA,0.00531966349064179,6.00409934106071,9.39797618144716,77,"minus","easy","alpha","alpha",0
NA,NA,NA,432.15954672227,NA,0.00531966349064179,6.00409934106071,9.39797618144716,77,"minus","hard","alpha","alpha",0
NA,NA,NA,432.15954672227,NA,0.00531966349064179,6.00409934106071,9.39797618144716,77,"minus","medium","alpha","alpha",0
NA,NA,NA,432.15954672227,NA,0.00531966349064179,6.00409934106071,9.39797618144716,77,"plus","easy","alpha","alpha",0
NA,NA,NA,432.15954672227,NA,0.00531966349064179,6.00409934106071,9.39797618144716,77,"plus","hard","alpha","alpha",0
NA,NA,NA,432.15954672227,NA,0.00531966349064179,6.00409934106071,9.39797618144716,77,"plus","medium","alpha","alpha",0
NA,NA,NA,213.365001277792,NA,0.00902406738883185,26.814397827027,10.1988979872098,78,"minus","easy","alpha","alpha",0
NA,NA,NA,213.365001277792,NA,0.00902406738883185,26.814397827027,10.1988979872098,78,"minus","hard","alpha","alpha",0
NA,NA,NA,213.365001277792,NA,0.00902406738883185,26.814397827027,10.1988979872098,78,"minus","medium","alpha","alpha",0
NA,NA,NA,213.365001277792,NA,0.00902406738883185,26.814397827027,10.1988979872098,78,"plus","easy","alpha","alpha",0
NA,NA,NA,213.365001277792,NA,0.00902406738883185,26.814397827027,10.1988979872098,78,"plus","hard","alpha","alpha",0
